#\ title = 
#\ xlabel = $M_{\pi^{+},\pi^{-},\pi^{0}}$
#\ ylabel = $M_{\pi^{+},\pi^{-},\eta}$
#\ zlabel = content
#\ nbins_x = 100
#\ nbins_y = 50
#\ x_edge_min = 0.41999999999999993
#\ y_edge_min = 0.9
#\ x_bin_width  = 0.009600000000000053
#\ y_bin_width  = 0.0023999999999999577
#! x_bin_center[f,0]/ y_bin_center[f,1]/ bin_content[f,2]/ bin_error[f,3]/ i_x[i,4]/ i_y[i,5]/  
  0.7799999999999999 1.0188000000000001 75.0 8.660254037844387  37 49 
  0.7896 0.9036 9.0 3.0  38 1 
  0.7896 0.906 6.0 2.449489742783178  38 2 
  0.7896 0.9084 10.0 3.1622776601683795  38 3 
  0.7896 0.9108 14.0 3.7416573867739413  38 4 
  0.7896 0.9132 7.0 2.6457513110645907  38 5 
  0.7896 0.9156 10.0 3.1622776601683795  38 6 
  0.7896 0.918 15.0 3.872983346207417  38 7 
  0.7896 0.9204 11.0 3.3166247903554  38 8 
  0.7896 0.9228 11.0 3.3166247903554  38 9 
  0.7896 0.9252 13.0 3.605551275463989  38 10 
  0.7896 0.9276 14.0 3.7416573867739413  38 11 
  0.7896 0.93 21.0 4.58257569495584  38 12 
  0.7896 0.9324 21.0 4.58257569495584  38 13 
  0.7896 0.9348 14.0 3.7416573867739413  38 14 
  0.7896 0.9372 27.0 5.196152422706632  38 15 
  0.7896 0.9396 21.0 4.58257569495584  38 16 
  0.7896 0.942 21.0 4.58257569495584  38 17 
  0.7896 0.9444 27.0 5.196152422706632  38 18 
  0.7896 0.9468 37.0 6.082762530298219  38 19 
  0.7896 0.9492 51.0 7.14142842854285  38 20 
  0.7896 0.9516 50.0 7.0710678118654755  38 21 
  0.7896 0.954 59.0 7.681145747868608  38 22 
  0.7896 0.9564 98.0 9.899494936611665  38 23 
  0.7896 0.9588 80.0 8.94427190999916  38 24 
  0.7896 0.9611999999999999 69.0 8.306623862918075  38 25 
  0.7896 0.9636 56.0 7.483314773547883  38 26 
  0.7896 0.966 42.0 6.48074069840786  38 27 
  0.7896 0.9684 47.0 6.855654600401044  38 28 
  0.7896 0.9708 57.0 7.54983443527075  38 29 
  0.7896 0.9732 41.0 6.4031242374328485  38 30 
  0.7896 0.9756 40.0 6.324555320336759  38 31 
  0.7896 0.978 34.0 5.830951894845301  38 32 
  0.7896 0.9804 38.0 6.164414002968976  38 33 
  0.7896 0.9828 30.0 5.477225575051661  38 34 
  0.7896 0.9852 43.0 6.557438524302  38 35 
  0.7896 0.9876 58.0 7.615773105863909  38 36 
  0.7896 0.99 44.0 6.6332495807108  38 37 
  0.7896 0.9924 55.0 7.416198487095663  38 38 
  0.7896 0.9948 53.0 7.280109889280518  38 39 
  0.7896 0.9972 54.0 7.3484692283495345  38 40 
  0.7896 0.9995999999999999 40.0 6.324555320336759  38 41 
  0.7896 1.0019999999999998 66.0 8.12403840463596  38 42 
  0.7896 1.0044 56.0 7.483314773547883  38 43 
  0.7896 1.0068000000000001 60.0 7.745966692414834  38 44 
  0.7896 1.0091999999999999 48.0 6.928203230275509  38 45 
  0.7896 1.0116 67.0 8.18535277187245  38 46 
  0.7896 1.0139999999999998 58.0 7.615773105863909  38 47 
  0.7896 1.0164 69.0 8.306623862918075  38 48 
  0.7896 1.0188000000000001 66.0 8.12403840463596  38 49 
  0.7992 0.9012 1.0 1.0  39 0 
  0.7992 0.9036 1.0 1.0  39 1 
  0.7992 0.906 3.0 1.7320508075688772  39 2 
  0.7992 0.9084 5.0 2.23606797749979  39 3 
  0.7992 0.9108 5.0 2.23606797749979  39 4 
  0.7992 0.9132 2.0 1.4142135623730951  39 5 
  0.7992 0.918 4.0 2.0  39 7 
  0.7992 0.9204 5.0 2.23606797749979  39 8 
  0.7992 0.9228 4.0 2.0  39 9 
  0.7992 0.9252 6.0 2.449489742783178  39 10 
  0.7992 0.9276 6.0 2.449489742783178  39 11 
  0.7992 0.93 11.0 3.3166247903554  39 12 
  0.7992 0.9324 9.0 3.0  39 13 
  0.7992 0.9348 12.0 3.4641016151377544  39 14 
  0.7992 0.9372 8.0 2.8284271247461903  39 15 
  0.7992 0.9396 13.0 3.605551275463989  39 16 
  0.7992 0.942 9.0 3.0  39 17 
  0.7992 0.9444 16.0 4.0  39 18 
  0.7992 0.9468 31.0 5.5677643628300215  39 19 
  0.7992 0.9492 31.0 5.5677643628300215  39 20 
  0.7992 0.9516 55.0 7.416198487095663  39 21 
  0.7992 0.954 40.0 6.324555320336759  39 22 
  0.7992 0.9564 59.0 7.681145747868608  39 23 
  0.7992 0.9588 54.0 7.3484692283495345  39 24 
  0.7992 0.9611999999999999 63.0 7.937253933193772  39 25 
  0.7992 0.9636 42.0 6.48074069840786  39 26 
  0.7992 0.966 40.0 6.324555320336759  39 27 
  0.7992 0.9684 33.0 5.744562646538029  39 28 
  0.7992 0.9708 37.0 6.082762530298219  39 29 
  0.7992 0.9732 30.0 5.477225575051661  39 30 
  0.7992 0.9756 30.0 5.477225575051661  39 31 
  0.7992 0.978 23.0 4.795831523312719  39 32 
  0.7992 0.9804 14.0 3.7416573867739413  39 33 
  0.7992 0.9828 18.0 4.242640687119285  39 34 
  0.7992 0.9852 19.0 4.358898943540674  39 35 
  0.7992 0.9876 26.0 5.0990195135927845  39 36 
  0.7992 0.99 32.0 5.656854249492381  39 37 
  0.7992 0.9924 32.0 5.656854249492381  39 38 
  0.7992 0.9948 22.0 4.69041575982343  39 39 
  0.7992 0.9972 29.0 5.385164807134504  39 40 
  0.7992 0.9995999999999999 25.0 5.0  39 41 
  0.7992 1.0019999999999998 25.0 5.0  39 42 
  0.7992 1.0044 31.0 5.5677643628300215  39 43 
  0.7992 1.0068000000000001 20.0 4.47213595499958  39 44 
  0.7992 1.0091999999999999 40.0 6.324555320336759  39 45 
  0.7992 1.0116 29.0 5.385164807134504  39 46 
  0.7992 1.0139999999999998 29.0 5.385164807134504  39 47 
  0.7992 1.0164 30.0 5.477225575051661  39 48 
  0.7992 1.0188000000000001 36.0 6.0  39 49 
  0.8088 0.9012 1.0 1.0  40 0 
  0.8088 0.906 3.0 1.7320508075688772  40 2 
  0.8088 0.9084 2.0 1.4142135623730951  40 3 
  0.8088 0.9108 3.0 1.7320508075688772  40 4 
  0.8088 0.9132 3.0 1.7320508075688772  40 5 
  0.8088 0.9156 1.0 1.0  40 6 
  0.8088 0.9204 1.0 1.0  40 8 
  0.8088 0.9228 2.0 1.4142135623730951  40 9 
  0.8088 0.9252 2.0 1.4142135623730951  40 10 
  0.8088 0.9276 2.0 1.4142135623730951  40 11 
  0.8088 0.93 5.0 2.23606797749979  40 12 
  0.8088 0.9324 2.0 1.4142135623730951  40 13 
  0.8088 0.9348 4.0 2.0  40 14 
  0.8088 0.9372 7.0 2.6457513110645907  40 15 
  0.8088 0.9396 9.0 3.0  40 16 
  0.8088 0.942 12.0 3.4641016151377544  40 17 
  0.8088 0.9444 15.0 3.872983346207417  40 18 
  0.8088 0.9468 11.0 3.3166247903554  40 19 
  0.8088 0.9492 25.0 5.0  40 20 
  0.8088 0.9516 36.0 6.0  40 21 
  0.8088 0.954 48.0 6.928203230275509  40 22 
  0.8088 0.9564 46.0 6.782329983125268  40 23 
  0.8088 0.9588 51.0 7.14142842854285  40 24 
  0.8088 0.9611999999999999 46.0 6.782329983125268  40 25 
  0.8088 0.9636 38.0 6.164414002968976  40 26 
  0.8088 0.966 25.0 5.0  40 27 
  0.8088 0.9684 17.0 4.123105625617661  40 28 
  0.8088 0.9708 12.0 3.4641016151377544  40 29 
  0.8088 0.9732 17.0 4.123105625617661  40 30 
  0.8088 0.9756 19.0 4.358898943540674  40 31 
  0.8088 0.978 10.0 3.1622776601683795  40 32 
  0.8088 0.9804 10.0 3.1622776601683795  40 33 
  0.8088 0.9828 14.0 3.7416573867739413  40 34 
  0.8088 0.9852 11.0 3.3166247903554  40 35 
  0.8088 0.9876 12.0 3.4641016151377544  40 36 
  0.8088 0.99 13.0 3.605551275463989  40 37 
  0.8088 0.9924 11.0 3.3166247903554  40 38 
  0.8088 0.9948 9.0 3.0  40 39 
  0.8088 0.9972 6.0 2.449489742783178  40 40 
  0.8088 0.9995999999999999 9.0 3.0  40 41 
  0.8088 1.0019999999999998 16.0 4.0  40 42 
  0.8088 1.0044 7.0 2.6457513110645907  40 43 
  0.8088 1.0068000000000001 11.0 3.3166247903554  40 44 
  0.8088 1.0091999999999999 12.0 3.4641016151377544  40 45 
  0.8088 1.0116 16.0 4.0  40 46 
  0.8088 1.0139999999999998 15.0 3.872983346207417  40 47 
  0.8088 1.0164 16.0 4.0  40 48 
  0.8088 1.0188000000000001 22.0 4.69041575982343  40 49 
  0.8183999999999999 0.9108 1.0 1.0  41 4 
  0.8183999999999999 0.918 1.0 1.0  41 7 
  0.8183999999999999 0.9204 1.0 1.0  41 8 
  0.8183999999999999 0.9228 1.0 1.0  41 9 
  0.8183999999999999 0.9252 2.0 1.4142135623730951  41 10 
  0.8183999999999999 0.9276 1.0 1.0  41 11 
  0.8183999999999999 0.93 2.0 1.4142135623730951  41 12 
  0.8183999999999999 0.9324 1.0 1.0  41 13 
  0.8183999999999999 0.9348 2.0 1.4142135623730951  41 14 
  0.8183999999999999 0.9372 3.0 1.7320508075688772  41 15 
  0.8183999999999999 0.9396 7.0 2.6457513110645907  41 16 
  0.8183999999999999 0.942 4.0 2.0  41 17 
  0.8183999999999999 0.9444 5.0 2.23606797749979  41 18 
  0.8183999999999999 0.9468 18.0 4.242640687119285  41 19 
  0.8183999999999999 0.9492 24.0 4.898979485566356  41 20 
  0.8183999999999999 0.9516 27.0 5.196152422706632  41 21 
  0.8183999999999999 0.954 45.0 6.708203932499369  41 22 
  0.8183999999999999 0.9564 44.0 6.6332495807108  41 23 
  0.8183999999999999 0.9588 50.0 7.0710678118654755  41 24 
  0.8183999999999999 0.9611999999999999 51.0 7.14142842854285  41 25 
  0.8183999999999999 0.9636 22.0 4.69041575982343  41 26 
  0.8183999999999999 0.966 20.0 4.47213595499958  41 27 
  0.8183999999999999 0.9684 11.0 3.3166247903554  41 28 
  0.8183999999999999 0.9708 14.0 3.7416573867739413  41 29 
  0.8183999999999999 0.9732 5.0 2.23606797749979  41 30 
  0.8183999999999999 0.9756 8.0 2.8284271247461903  41 31 
  0.8183999999999999 0.978 7.0 2.6457513110645907  41 32 
  0.8183999999999999 0.9804 3.0 1.7320508075688772  41 33 
  0.8183999999999999 0.9828 7.0 2.6457513110645907  41 34 
  0.8183999999999999 0.9852 3.0 1.7320508075688772  41 35 
  0.8183999999999999 0.9876 3.0 1.7320508075688772  41 36 
  0.8183999999999999 0.99 5.0 2.23606797749979  41 37 
  0.8183999999999999 0.9924 7.0 2.6457513110645907  41 38 
  0.8183999999999999 0.9948 4.0 2.0  41 39 
  0.8183999999999999 0.9972 5.0 2.23606797749979  41 40 
  0.8183999999999999 0.9995999999999999 6.0 2.449489742783178  41 41 
  0.8183999999999999 1.0019999999999998 2.0 1.4142135623730951  41 42 
  0.8183999999999999 1.0044 5.0 2.23606797749979  41 43 
  0.8183999999999999 1.0068000000000001 4.0 2.0  41 44 
  0.8183999999999999 1.0091999999999999 6.0 2.449489742783178  41 45 
  0.8183999999999999 1.0116 5.0 2.23606797749979  41 46 
  0.8183999999999999 1.0139999999999998 2.0 1.4142135623730951  41 47 
  0.8183999999999999 1.0164 4.0 2.0  41 48 
  0.8183999999999999 1.0188000000000001 2.0 1.4142135623730951  41 49 
  0.828 0.9276 2.0 1.4142135623730951  42 11 
  0.828 0.9324 3.0 1.7320508075688772  42 13 
  0.828 0.9372 1.0 1.0  42 15 
  0.828 0.9396 3.0 1.7320508075688772  42 16 
  0.828 0.942 4.0 2.0  42 17 
  0.828 0.9444 6.0 2.449489742783178  42 18 
  0.828 0.9468 13.0 3.605551275463989  42 19 
  0.828 0.9492 21.0 4.58257569495584  42 20 
  0.828 0.9516 25.0 5.0  42 21 
  0.828 0.954 39.0 6.244997998398398  42 22 
  0.828 0.9564 44.0 6.6332495807108  42 23 
  0.828 0.9588 37.0 6.082762530298219  42 24 
  0.828 0.9611999999999999 43.0 6.557438524302  42 25 
  0.828 0.9636 29.0 5.385164807134504  42 26 
  0.828 0.966 24.0 4.898979485566356  42 27 
  0.828 0.9684 11.0 3.3166247903554  42 28 
  0.828 0.9708 12.0 3.4641016151377544  42 29 
  0.828 0.9732 5.0 2.23606797749979  42 30 
  0.828 0.9756 2.0 1.4142135623730951  42 31 
  0.828 0.978 4.0 2.0  42 32 
  0.828 0.9804 9.0 3.0  42 33 
  0.828 0.9828 3.0 1.7320508075688772  42 34 
  0.828 0.9852 6.0 2.449489742783178  42 35 
  0.828 0.99 4.0 2.0  42 37 
  0.828 0.9924 2.0 1.4142135623730951  42 38 
  0.828 0.9948 3.0 1.7320508075688772  42 39 
  0.828 0.9972 1.0 1.0  42 40 
  0.828 0.9995999999999999 3.0 1.7320508075688772  42 41 
  0.828 1.0019999999999998 1.0 1.0  42 42 
  0.828 1.0044 1.0 1.0  42 43 
  0.828 1.0068000000000001 2.0 1.4142135623730951  42 44 
  0.828 1.0091999999999999 1.0 1.0  42 45 
  0.828 1.0116 4.0 2.0  42 46 
  0.828 1.0164 2.0 1.4142135623730951  42 48 
  0.8376 0.9036 1.0 1.0  43 1 
  0.8376 0.918 1.0 1.0  43 7 
  0.8376 0.9252 1.0 1.0  43 10 
  0.8376 0.9324 2.0 1.4142135623730951  43 13 
  0.8376 0.9348 2.0 1.4142135623730951  43 14 
  0.8376 0.9372 2.0 1.4142135623730951  43 15 
  0.8376 0.9396 5.0 2.23606797749979  43 16 
  0.8376 0.942 3.0 1.7320508075688772  43 17 
  0.8376 0.9444 9.0 3.0  43 18 
  0.8376 0.9468 15.0 3.872983346207417  43 19 
  0.8376 0.9492 24.0 4.898979485566356  43 20 
  0.8376 0.9516 26.0 5.0990195135927845  43 21 
  0.8376 0.954 44.0 6.6332495807108  43 22 
  0.8376 0.9564 42.0 6.48074069840786  43 23 
  0.8376 0.9588 38.0 6.164414002968976  43 24 
  0.8376 0.9611999999999999 23.0 4.795831523312719  43 25 
  0.8376 0.9636 22.0 4.69041575982343  43 26 
  0.8376 0.966 15.0 3.872983346207417  43 27 
  0.8376 0.9684 14.0 3.7416573867739413  43 28 
  0.8376 0.9708 9.0 3.0  43 29 
  0.8376 0.9732 9.0 3.0  43 30 
  0.8376 0.9756 6.0 2.449489742783178  43 31 
  0.8376 0.978 4.0 2.0  43 32 
  0.8376 0.9804 5.0 2.23606797749979  43 33 
  0.8376 0.9828 2.0 1.4142135623730951  43 34 
  0.8376 0.9852 1.0 1.0  43 35 
  0.8376 0.9876 2.0 1.4142135623730951  43 36 
  0.8376 0.99 1.0 1.0  43 37 
  0.8376 0.9924 1.0 1.0  43 38 
  0.8376 0.9948 2.0 1.4142135623730951  43 39 
  0.8376 1.0044 2.0 1.4142135623730951  43 43 
  0.8376 1.0068000000000001 1.0 1.0  43 44 
  0.8376 1.0116 1.0 1.0  43 46 
  0.8376 1.0139999999999998 1.0 1.0  43 47 
  0.8376 1.0164 2.0 1.4142135623730951  43 48 
  0.8472 0.9252 1.0 1.0  44 10 
  0.8472 0.9348 2.0 1.4142135623730951  44 14 
  0.8472 0.9396 3.0 1.7320508075688772  44 16 
  0.8472 0.942 6.0 2.449489742783178  44 17 
  0.8472 0.9444 5.0 2.23606797749979  44 18 
  0.8472 0.9468 11.0 3.3166247903554  44 19 
  0.8472 0.9492 17.0 4.123105625617661  44 20 
  0.8472 0.9516 27.0 5.196152422706632  44 21 
  0.8472 0.954 28.0 5.291502622129181  44 22 
  0.8472 0.9564 57.0 7.54983443527075  44 23 
  0.8472 0.9588 39.0 6.244997998398398  44 24 
  0.8472 0.9611999999999999 33.0 5.744562646538029  44 25 
  0.8472 0.9636 32.0 5.656854249492381  44 26 
  0.8472 0.966 20.0 4.47213595499958  44 27 
  0.8472 0.9684 10.0 3.1622776601683795  44 28 
  0.8472 0.9708 7.0 2.6457513110645907  44 29 
  0.8472 0.9732 5.0 2.23606797749979  44 30 
  0.8472 0.9756 8.0 2.8284271247461903  44 31 
  0.8472 0.978 2.0 1.4142135623730951  44 32 
  0.8472 0.9804 1.0 1.0  44 33 
  0.8472 0.9828 1.0 1.0  44 34 
  0.8472 0.9852 1.0 1.0  44 35 
  0.8472 0.9924 1.0 1.0  44 38 
  0.8472 0.9948 1.0 1.0  44 39 
  0.8472 0.9972 2.0 1.4142135623730951  44 40 
  0.8472 0.9995999999999999 2.0 1.4142135623730951  44 41 
  0.8472 1.0068000000000001 1.0 1.0  44 44 
  0.8472 1.0091999999999999 1.0 1.0  44 45 
  0.8472 1.0116 2.0 1.4142135623730951  44 46 
  0.8472 1.0139999999999998 2.0 1.4142135623730951  44 47 
  0.8472 1.0164 4.0 2.0  44 48 
  0.8472 1.0188000000000001 1.0 1.0  44 49 
  0.8567999999999999 0.9156 1.0 1.0  45 6 
  0.8567999999999999 0.9204 1.0 1.0  45 8 
  0.8567999999999999 0.9276 1.0 1.0  45 11 
  0.8567999999999999 0.9324 1.0 1.0  45 13 
  0.8567999999999999 0.9348 2.0 1.4142135623730951  45 14 
  0.8567999999999999 0.9396 6.0 2.449489742783178  45 16 
  0.8567999999999999 0.942 5.0 2.23606797749979  45 17 
  0.8567999999999999 0.9444 6.0 2.449489742783178  45 18 
  0.8567999999999999 0.9468 13.0 3.605551275463989  45 19 
  0.8567999999999999 0.9492 20.0 4.47213595499958  45 20 
  0.8567999999999999 0.9516 28.0 5.291502622129181  45 21 
  0.8567999999999999 0.954 30.0 5.477225575051661  45 22 
  0.8567999999999999 0.9564 39.0 6.244997998398398  45 23 
  0.8567999999999999 0.9588 39.0 6.244997998398398  45 24 
  0.8567999999999999 0.9611999999999999 38.0 6.164414002968976  45 25 
  0.8567999999999999 0.9636 23.0 4.795831523312719  45 26 
  0.8567999999999999 0.966 17.0 4.123105625617661  45 27 
  0.8567999999999999 0.9684 9.0 3.0  45 28 
  0.8567999999999999 0.9708 11.0 3.3166247903554  45 29 
  0.8567999999999999 0.9732 6.0 2.449489742783178  45 30 
  0.8567999999999999 0.9756 8.0 2.8284271247461903  45 31 
  0.8567999999999999 0.978 1.0 1.0  45 32 
  0.8567999999999999 0.9804 1.0 1.0  45 33 
  0.8567999999999999 0.9828 2.0 1.4142135623730951  45 34 
  0.8567999999999999 0.9852 1.0 1.0  45 35 
  0.8567999999999999 0.9876 1.0 1.0  45 36 
  0.8567999999999999 0.9948 1.0 1.0  45 39 
  0.8567999999999999 0.9995999999999999 1.0 1.0  45 41 
  0.8567999999999999 1.0019999999999998 2.0 1.4142135623730951  45 42 
  0.8567999999999999 1.0116 1.0 1.0  45 46 
  0.8664 0.9228 1.0 1.0  46 9 
  0.8664 0.93 1.0 1.0  46 12 
  0.8664 0.9324 1.0 1.0  46 13 
  0.8664 0.9348 3.0 1.7320508075688772  46 14 
  0.8664 0.942 4.0 2.0  46 17 
  0.8664 0.9444 5.0 2.23606797749979  46 18 
  0.8664 0.9468 10.0 3.1622776601683795  46 19 
  0.8664 0.9492 23.0 4.795831523312719  46 20 
  0.8664 0.9516 18.0 4.242640687119285  46 21 
  0.8664 0.954 30.0 5.477225575051661  46 22 
  0.8664 0.9564 43.0 6.557438524302  46 23 
  0.8664 0.9588 45.0 6.708203932499369  46 24 
  0.8664 0.9611999999999999 37.0 6.082762530298219  46 25 
  0.8664 0.9636 32.0 5.656854249492381  46 26 
  0.8664 0.966 18.0 4.242640687119285  46 27 
  0.8664 0.9684 19.0 4.358898943540674  46 28 
  0.8664 0.9708 2.0 1.4142135623730951  46 29 
  0.8664 0.9732 7.0 2.6457513110645907  46 30 
  0.8664 0.9756 5.0 2.23606797749979  46 31 
  0.8664 0.978 3.0 1.7320508075688772  46 32 
  0.8664 0.9804 2.0 1.4142135623730951  46 33 
  0.8664 0.9852 1.0 1.0  46 35 
  0.8664 0.9876 1.0 1.0  46 36 
  0.8664 0.9924 1.0 1.0  46 38 
  0.8664 0.9995999999999999 1.0 1.0  46 41 
  0.8664 1.0019999999999998 1.0 1.0  46 42 
  0.876 0.9156 1.0 1.0  47 6 
  0.876 0.93 1.0 1.0  47 12 
  0.876 0.9324 1.0 1.0  47 13 
  0.876 0.9372 3.0 1.7320508075688772  47 15 
  0.876 0.9396 4.0 2.0  47 16 
  0.876 0.942 2.0 1.4142135623730951  47 17 
  0.876 0.9444 5.0 2.23606797749979  47 18 
  0.876 0.9468 8.0 2.8284271247461903  47 19 
  0.876 0.9492 18.0 4.242640687119285  47 20 
  0.876 0.9516 39.0 6.244997998398398  47 21 
  0.876 0.954 42.0 6.48074069840786  47 22 
  0.876 0.9564 36.0 6.0  47 23 
  0.876 0.9588 40.0 6.324555320336759  47 24 
  0.876 0.9611999999999999 30.0 5.477225575051661  47 25 
  0.876 0.9636 21.0 4.58257569495584  47 26 
  0.876 0.966 22.0 4.69041575982343  47 27 
  0.876 0.9684 11.0 3.3166247903554  47 28 
  0.876 0.9708 8.0 2.8284271247461903  47 29 
  0.876 0.9732 5.0 2.23606797749979  47 30 
  0.876 0.9756 6.0 2.449489742783178  47 31 
  0.876 0.978 4.0 2.0  47 32 
  0.876 0.9804 3.0 1.7320508075688772  47 33 
  0.876 0.9852 1.0 1.0  47 35 
  0.876 0.99 1.0 1.0  47 37 
  0.876 0.9924 1.0 1.0  47 38 
  0.876 0.9972 1.0 1.0  47 40 
  0.876 0.9995999999999999 1.0 1.0  47 41 
  0.876 1.0019999999999998 1.0 1.0  47 42 
  0.876 1.0044 1.0 1.0  47 43 
  0.876 1.0091999999999999 1.0 1.0  47 45 
  0.8856 0.93 1.0 1.0  48 12 
  0.8856 0.9372 1.0 1.0  48 15 
  0.8856 0.9396 1.0 1.0  48 16 
  0.8856 0.942 4.0 2.0  48 17 
  0.8856 0.9444 5.0 2.23606797749979  48 18 
  0.8856 0.9468 8.0 2.8284271247461903  48 19 
  0.8856 0.9492 18.0 4.242640687119285  48 20 
  0.8856 0.9516 35.0 5.916079783099616  48 21 
  0.8856 0.954 28.0 5.291502622129181  48 22 
  0.8856 0.9564 33.0 5.744562646538029  48 23 
  0.8856 0.9588 37.0 6.082762530298219  48 24 
  0.8856 0.9611999999999999 39.0 6.244997998398398  48 25 
  0.8856 0.9636 23.0 4.795831523312719  48 26 
  0.8856 0.966 12.0 3.4641016151377544  48 27 
  0.8856 0.9684 14.0 3.7416573867739413  48 28 
  0.8856 0.9708 7.0 2.6457513110645907  48 29 
  0.8856 0.9732 9.0 3.0  48 30 
  0.8856 0.9756 2.0 1.4142135623730951  48 31 
  0.8856 0.978 2.0 1.4142135623730951  48 32 
  0.8856 0.9804 2.0 1.4142135623730951  48 33 
  0.8856 0.9828 1.0 1.0  48 34 
  0.8856 0.9852 1.0 1.0  48 35 
  0.8856 0.9924 1.0 1.0  48 38 
  0.8856 0.9995999999999999 1.0 1.0  48 41 
  0.8856 1.0019999999999998 1.0 1.0  48 42 
  0.8856 1.0091999999999999 1.0 1.0  48 45 
  0.8856 1.0116 1.0 1.0  48 46 
  0.8952 0.9324 2.0 1.4142135623730951  49 13 
  0.8952 0.9348 1.0 1.0  49 14 
  0.8952 0.9372 3.0 1.7320508075688772  49 15 
  0.8952 0.942 2.0 1.4142135623730951  49 17 
  0.8952 0.9444 4.0 2.0  49 18 
  0.8952 0.9468 8.0 2.8284271247461903  49 19 
  0.8952 0.9492 14.0 3.7416573867739413  49 20 
  0.8952 0.9516 20.0 4.47213595499958  49 21 
  0.8952 0.954 29.0 5.385164807134504  49 22 
  0.8952 0.9564 33.0 5.744562646538029  49 23 
  0.8952 0.9588 40.0 6.324555320336759  49 24 
  0.8952 0.9611999999999999 16.0 4.0  49 25 
  0.8952 0.9636 29.0 5.385164807134504  49 26 
  0.8952 0.966 19.0 4.358898943540674  49 27 
  0.8952 0.9684 7.0 2.6457513110645907  49 28 
  0.8952 0.9708 5.0 2.23606797749979  49 29 
  0.8952 0.9732 3.0 1.7320508075688772  49 30 
  0.8952 0.9756 5.0 2.23606797749979  49 31 
  0.8952 0.978 2.0 1.4142135623730951  49 32 
  0.8952 0.9804 2.0 1.4142135623730951  49 33 
  0.8952 0.9828 1.0 1.0  49 34 
  0.8952 0.9852 2.0 1.4142135623730951  49 35 
  0.8952 0.99 1.0 1.0  49 37 
  0.8952 0.9972 1.0 1.0  49 40 
  0.8952 1.0068000000000001 1.0 1.0  49 44 
  0.9047999999999999 0.9324 3.0 1.7320508075688772  50 13 
  0.9047999999999999 0.9348 5.0 2.23606797749979  50 14 
  0.9047999999999999 0.9372 3.0 1.7320508075688772  50 15 
  0.9047999999999999 0.9396 1.0 1.0  50 16 
  0.9047999999999999 0.942 4.0 2.0  50 17 
  0.9047999999999999 0.9444 6.0 2.449489742783178  50 18 
  0.9047999999999999 0.9468 8.0 2.8284271247461903  50 19 
  0.9047999999999999 0.9492 16.0 4.0  50 20 
  0.9047999999999999 0.9516 30.0 5.477225575051661  50 21 
  0.9047999999999999 0.954 36.0 6.0  50 22 
  0.9047999999999999 0.9564 46.0 6.782329983125268  50 23 
  0.9047999999999999 0.9588 43.0 6.557438524302  50 24 
  0.9047999999999999 0.9611999999999999 26.0 5.0990195135927845  50 25 
  0.9047999999999999 0.9636 28.0 5.291502622129181  50 26 
  0.9047999999999999 0.966 5.0 2.23606797749979  50 27 
  0.9047999999999999 0.9684 15.0 3.872983346207417  50 28 
  0.9047999999999999 0.9708 10.0 3.1622776601683795  50 29 
  0.9047999999999999 0.9732 8.0 2.8284271247461903  50 30 
  0.9047999999999999 0.9756 3.0 1.7320508075688772  50 31 
  0.9047999999999999 0.978 2.0 1.4142135623730951  50 32 
  0.9047999999999999 0.9804 2.0 1.4142135623730951  50 33 
  0.9047999999999999 0.9828 3.0 1.7320508075688772  50 34 
  0.9047999999999999 0.9876 2.0 1.4142135623730951  50 36 
  0.9047999999999999 0.99 1.0 1.0  50 37 
  0.9047999999999999 0.9995999999999999 1.0 1.0  50 41 
  0.9047999999999999 1.0019999999999998 1.0 1.0  50 42 
  0.9047999999999999 1.0116 3.0 1.7320508075688772  50 46 
  0.9047999999999999 1.0188000000000001 1.0 1.0  50 49 
  0.9144 0.93 1.0 1.0  51 12 
  0.9144 0.9324 1.0 1.0  51 13 
  0.9144 0.9348 1.0 1.0  51 14 
  0.9144 0.9372 3.0 1.7320508075688772  51 15 
  0.9144 0.9396 2.0 1.4142135623730951  51 16 
  0.9144 0.942 2.0 1.4142135623730951  51 17 
  0.9144 0.9444 7.0 2.6457513110645907  51 18 
  0.9144 0.9468 8.0 2.8284271247461903  51 19 
  0.9144 0.9492 19.0 4.358898943540674  51 20 
  0.9144 0.9516 17.0 4.123105625617661  51 21 
  0.9144 0.954 38.0 6.164414002968976  51 22 
  0.9144 0.9564 47.0 6.855654600401044  51 23 
  0.9144 0.9588 45.0 6.708203932499369  51 24 
  0.9144 0.9611999999999999 39.0 6.244997998398398  51 25 
  0.9144 0.9636 31.0 5.5677643628300215  51 26 
  0.9144 0.966 14.0 3.7416573867739413  51 27 
  0.9144 0.9684 17.0 4.123105625617661  51 28 
  0.9144 0.9708 5.0 2.23606797749979  51 29 
  0.9144 0.9732 7.0 2.6457513110645907  51 30 
  0.9144 0.9756 4.0 2.0  51 31 
  0.9144 0.978 5.0 2.23606797749979  51 32 
  0.9144 0.9804 3.0 1.7320508075688772  51 33 
  0.9144 0.9828 3.0 1.7320508075688772  51 34 
  0.9144 0.9852 1.0 1.0  51 35 
  0.9144 0.99 1.0 1.0  51 37 
  0.9144 0.9972 1.0 1.0  51 40 
  0.9144 1.0091999999999999 1.0 1.0  51 45 
  0.924 0.9084 1.0 1.0  52 3 
  0.924 0.9348 1.0 1.0  52 14 
